goal_id,tournament_id,tournament_name,year,match_id,match_name,match_date,match_time,team_id,home_team,away_team,player_id,player_name,given_name,family_name,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-3307,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-60,Russia vs Croatia,17719.0,21:00,T-62,1,0,P-17872,Mário Fernandes,Mário,Fernandes,115',115,0,"extra time, second half",0,0
G-3308,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-61,France vs Belgium,17722.0,21:00,T-30,1,0,P-67297,Samuel Umtiti,Samuel,Umtiti,51',51,0,second half,0,0
G-3309,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-62,Croatia vs England,17723.0,21:00,T-28,0,1,P-25937,Kieran Trippier,Kieran,Trippier,5',5,0,first half,0,0
G-3310,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-62,Croatia vs England,17723.0,21:00,T-18,1,0,P-93884,Ivan Perišić,Ivan,Perišić,68',68,0,second half,0,0
G-3311,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-62,Croatia vs England,17723.0,21:00,T-18,1,0,P-25745,Mario Mandžukić,Mario,Mandžukić,109',109,0,"extra time, second half",0,0
G-3312,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-63,Belgium vs England,17726.0,17:00,T-06,1,0,P-22930,Thomas Meunier,Thomas,Meunier,4',4,0,first half,0,0
G-3313,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-63,Belgium vs England,17726.0,17:00,T-06,1,0,P-72011,Eden Hazard,Eden,Hazard,82',82,0,second half,0,0
G-3314,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-64,France vs Croatia,17727.0,18:00,T-30,1,0,P-25745,Mario Mandžukić,Mario,Mandžukić,18',18,0,first half,1,0
G-3315,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-64,France vs Croatia,17727.0,18:00,T-18,0,1,P-93884,Ivan Perišić,Ivan,Perišić,28',28,0,first half,0,0
G-3316,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-64,France vs Croatia,17727.0,18:00,T-30,1,0,P-90908,Antoine Griezmann,Antoine,Griezmann,38',38,0,first half,0,1
G-3317,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-64,France vs Croatia,17727.0,18:00,T-30,1,0,P-17509,Paul Pogba,Paul,Pogba,59',59,0,second half,0,0
G-3318,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-64,France vs Croatia,17727.0,18:00,T-30,1,0,P-64077,Kylian Mbappé,Kylian,Mbappé,65',65,0,second half,0,0
G-3319,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-64,France vs Croatia,17727.0,18:00,T-18,0,1,P-25745,Mario Mandžukić,Mario,Mandžukić,69',69,0,second half,0,0
G-3320,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-01,France vs South Korea,18054.0,21:00,T-30,1,0,P-70239,Eugénie Le Sommer,Eugénie,Le Sommer,9',9,0,first half,0,0
G-3321,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-01,France vs South Korea,18054.0,21:00,T-30,1,0,P-32017,Wendie Renard,Wendie,Renard,35',35,0,first half,0,0
G-3322,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-01,France vs South Korea,18054.0,21:00,T-30,1,0,P-32017,Wendie Renard,Wendie,Renard,45'+2',45,2,"first half, stoppage time",0,0
G-3323,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-01,France vs South Korea,18054.0,21:00,T-30,1,0,P-64050,Amandine Henry,Amandine,Henry,85',85,0,second half,0,0
G-3324,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-02,Germany vs China,18055.0,15:00,T-31,1,0,P-91637,Giulia Gwinn,Giulia,Gwinn,66',66,0,second half,0,0
G-3325,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-03,Spain vs South Africa,18055.0,18:00,T-70,0,1,P-46109,Thembi Kgatlana,Thembi,Kgatlana,25',25,0,first half,0,0
G-3326,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-03,Spain vs South Africa,18055.0,18:00,T-73,1,0,P-90837,Jennifer Hermoso,Jennifer,Hermoso,69' (penalty.),69,0,second half,0,1
G-3327,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-03,Spain vs South Africa,18055.0,18:00,T-73,1,0,P-90837,Jennifer Hermoso,Jennifer,Hermoso,82' (penalty.),82,0,second half,0,1
G-3328,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-03,Spain vs South Africa,18055.0,18:00,T-73,1,0,P-22924,Lucía García,Lucía,García,89',89,0,second half,0,0
G-3329,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-04,Norway vs Nigeria,18055.0,21:00,T-53,1,0,P-77652,Guro Reiten,Guro,Reiten,17',17,0,first half,0,0
G-3330,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-04,Norway vs Nigeria,18055.0,21:00,T-53,1,0,P-67898,Lisa-Marie Karlseng Utland,Lisa-Marie Karlseng,Utland,34',34,0,first half,0,0
G-3331,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-04,Norway vs Nigeria,18055.0,21:00,T-53,1,0,P-23374,Osinachi Ohale,Osinachi,Ohale,37',37,0,first half,1,0
G-3332,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-05,Australia vs Italy,18056.0,13:00,T-04,1,0,P-76435,Sam Kerr,Sam,Kerr,22',22,0,first half,0,0
G-3333,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-05,Australia vs Italy,18056.0,13:00,T-41,0,1,P-47343,Barbara Bonansea,Barbara,Bonansea,56',56,0,second half,0,0
G-3334,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-05,Australia vs Italy,18056.0,13:00,T-41,0,1,P-47343,Barbara Bonansea,Barbara,Bonansea,90'+5',90,5,"second half, stoppage time",0,0
G-3335,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-06,Brazil vs Jamaica,18056.0,15:30,T-09,1,0,P-93057,not applicable Cristiane,not applicable,Cristiane,15',15,0,first half,0,0
G-3336,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-06,Brazil vs Jamaica,18056.0,15:30,T-09,1,0,P-93057,not applicable Cristiane,not applicable,Cristiane,50',50,0,second half,0,0
G-3337,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-06,Brazil vs Jamaica,18056.0,15:30,T-09,1,0,P-93057,not applicable Cristiane,not applicable,Cristiane,64',64,0,second half,0,0
G-3338,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-07,England vs Scotland,18056.0,18:00,T-28,1,0,P-62542,Nikita Parris,Nikita,Parris,14',14,0,first half,0,1
G-3339,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-07,England vs Scotland,18056.0,18:00,T-28,1,0,P-84864,Ellen White,Ellen,White,40',40,0,first half,0,0
G-3340,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-07,England vs Scotland,18056.0,18:00,T-64,0,1,P-91406,Claire Emslie,Claire,Emslie,79',79,0,second half,0,0
G-3341,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-09,Canada vs Cameroon,18057.0,21:00,T-12,1,0,P-60142,Kadeisha Buchanan,Kadeisha,Buchanan,45',45,0,first half,0,0
G-3342,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-10,New Zealand vs Netherlands,18058.0,15:00,T-48,0,1,P-52476,Jill Roord,Jill,Roord,90'+2',90,2,"second half, stoppage time",0,0
G-3343,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-11,Chile vs Sweden,18058.0,18:00,T-74,0,1,P-90086,Kosovare Asllani,Kosovare,Asllani,83',83,0,second half,0,0
G-3344,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-11,Chile vs Sweden,18058.0,18:00,T-74,0,1,P-93553,Madelen Janogy,Madelen,Janogy,90'+4',90,4,"second half, stoppage time",0,0
G-3345,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-37034,Alex Morgan,Alex,Morgan,12',12,0,first half,0,0
G-3346,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-65982,Rose Lavelle,Rose,Lavelle,20',20,0,first half,0,0
G-3347,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-46428,Lindsey Horan,Lindsey,Horan,32',32,0,first half,0,0
G-3348,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-59472,Sam Mewis,Sam,Mewis,50',50,0,second half,0,0
G-3349,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-37034,Alex Morgan,Alex,Morgan,53',53,0,second half,0,0
G-3350,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-59472,Sam Mewis,Sam,Mewis,54',54,0,second half,0,0
G-3351,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-65982,Rose Lavelle,Rose,Lavelle,56',56,0,second half,0,0
G-3352,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-37034,Alex Morgan,Alex,Morgan,74',74,0,second half,0,0
G-3353,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-09273,Megan Rapinoe,Megan,Rapinoe,79',79,0,second half,0,0
G-3354,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-37034,Alex Morgan,Alex,Morgan,81',81,0,second half,0,0
G-3355,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-06125,Mallory Pugh,Mallory,Pugh,85',85,0,second half,0,0
G-3356,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-37034,Alex Morgan,Alex,Morgan,87',87,0,second half,0,0
G-3357,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-12,United States vs Thailand,18058.0,21:00,T-83,1,0,P-62104,Carli Lloyd,Carli,Lloyd,90'+2',90,2,"second half, stoppage time",0,0
G-3358,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-13,Nigeria vs South Korea,18059.0,15:00,T-50,1,0,P-11539,Do-yeon Kim,Do-yeon,Kim,29',29,0,first half,1,0
G-3359,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-13,Nigeria vs South Korea,18059.0,15:00,T-50,1,0,P-59598,Asisat Oshoala,Asisat,Oshoala,75',75,0,second half,0,0
G-3360,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-14,Germany vs Spain,18059.0,18:00,T-31,1,0,P-29896,Sara Däbritz,Sara,Däbritz,42',42,0,first half,0,0
G-3361,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-15,France vs Norway,18059.0,21:00,T-30,1,0,P-44380,Valérie Gauvin,Valérie,Gauvin,46',46,0,second half,0,0
G-3362,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-15,France vs Norway,18059.0,21:00,T-53,0,1,P-32017,Wendie Renard,Wendie,Renard,54',54,0,second half,1,0
G-3363,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-15,France vs Norway,18059.0,21:00,T-30,1,0,P-70239,Eugénie Le Sommer,Eugénie,Le Sommer,72',72,0,second half,0,1
G-3364,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-16,Australia vs Brazil,18060.0,18:00,T-09,0,1,P-07458,not applicable Marta,not applicable,Marta,27',27,0,first half,0,1
G-3365,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-16,Australia vs Brazil,18060.0,18:00,T-09,0,1,P-93057,not applicable Cristiane,not applicable,Cristiane,38',38,0,first half,0,0
G-3366,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-16,Australia vs Brazil,18060.0,18:00,T-04,1,0,P-87785,Caitlin Foord,Caitlin,Foord,45'+1',45,1,"first half, stoppage time",0,0
G-3367,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-16,Australia vs Brazil,18060.0,18:00,T-04,1,0,P-36494,Chloe Logarzo,Chloe,Logarzo,58',58,0,second half,0,0
G-3368,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-16,Australia vs Brazil,18060.0,18:00,T-04,1,0,P-83758,not applicable Mônica,not applicable,Mônica,66',66,0,second half,1,0
G-3369,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-17,South Africa vs China,18060.0,21:00,T-14,0,1,P-33435,Ying Li,Ying,Li,40',40,0,first half,0,0
G-3370,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-18,Japan vs Scotland,18061.0,15:00,T-44,1,0,P-26643,Mana Iwabuchi,Mana,Iwabuchi,23',23,0,first half,0,0
G-3371,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-18,Japan vs Scotland,18061.0,15:00,T-44,1,0,P-34571,Yuika Sugasawa,Yuika,Sugasawa,37',37,0,first half,0,1
G-3372,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-18,Japan vs Scotland,18061.0,15:00,T-64,0,1,P-90678,Lana Clelland,Lana,Clelland,88',88,0,second half,0,0
G-3373,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-19,Jamaica vs Italy,18061.0,18:00,T-41,0,1,P-49416,Cristiana Girelli,Cristiana,Girelli,12',12,0,first half,0,1
G-3374,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-19,Jamaica vs Italy,18061.0,18:00,T-41,0,1,P-49416,Cristiana Girelli,Cristiana,Girelli,25',25,0,first half,0,0
G-3375,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-19,Jamaica vs Italy,18061.0,18:00,T-41,0,1,P-49416,Cristiana Girelli,Cristiana,Girelli,46',46,0,second half,0,0
G-3376,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-19,Jamaica vs Italy,18061.0,18:00,T-41,0,1,P-33581,Aurora Galli,Aurora,Galli,71',71,0,second half,0,0
G-3377,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-19,Jamaica vs Italy,18061.0,18:00,T-41,0,1,P-33581,Aurora Galli,Aurora,Galli,81',81,0,second half,0,0
G-3378,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-20,England vs Argentina,18061.0,21:00,T-28,1,0,P-57382,Jodie Taylor,Jodie,Taylor,62',62,0,second half,0,0
G-3379,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-21,Netherlands vs Cameroon,18062.0,15:00,T-48,1,0,P-69967,Vivianne Miedema,Vivianne,Miedema,41',41,0,first half,0,0
G-3380,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-21,Netherlands vs Cameroon,18062.0,15:00,T-11,0,1,P-24905,Gabrielle Onguéné,Gabrielle,Onguéné,43',43,0,first half,0,0
G-3381,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-21,Netherlands vs Cameroon,18062.0,15:00,T-48,1,0,P-94893,Dominique Bloodworth,Dominique,Bloodworth,48',48,0,second half,0,0
G-3382,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-21,Netherlands vs Cameroon,18062.0,15:00,T-48,1,0,P-69967,Vivianne Miedema,Vivianne,Miedema,85',85,0,second half,0,0
G-3383,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-22,Canada vs New Zealand,18062.0,21:00,T-12,1,0,P-03895,Jessie Fleming,Jessie,Fleming,48',48,0,second half,0,0
G-3384,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-22,Canada vs New Zealand,18062.0,21:00,T-12,1,0,P-26193,Nichelle Prince,Nichelle,Prince,79',79,0,second half,0,0
G-3385,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-23,Sweden vs Thailand,18063.0,15:00,T-74,1,0,P-10056,Linda Sembrant,Linda,Sembrant,6',6,0,first half,0,0
G-3386,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-23,Sweden vs Thailand,18063.0,15:00,T-74,1,0,P-90086,Kosovare Asllani,Kosovare,Asllani,19',19,0,first half,0,0
G-3387,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-23,Sweden vs Thailand,18063.0,15:00,T-74,1,0,P-99138,Fridolina Rolfö,Fridolina,Rolfö,42',42,0,first half,0,0
G-3388,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-23,Sweden vs Thailand,18063.0,15:00,T-74,1,0,P-48545,Lina Hurtig,Lina,Hurtig,81',81,0,second half,0,0
G-3389,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-23,Sweden vs Thailand,18063.0,15:00,T-76,0,1,P-88523,Sungngoen Kanjana,Sungngoen,Kanjana,90'+1',90,1,"second half, stoppage time",0,0
G-3390,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-23,Sweden vs Thailand,18063.0,15:00,T-74,1,0,P-76903,Elin Rubensson,Elin,Rubensson,90'+6',90,6,"second half, stoppage time",0,1
G-3391,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-24,United States vs Chile,18063.0,18:00,T-83,1,0,P-62104,Carli Lloyd,Carli,Lloyd,11',11,0,first half,0,0
G-3392,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-24,United States vs Chile,18063.0,18:00,T-83,1,0,P-65433,Julie Ertz,Julie,Ertz,26',26,0,first half,0,0
G-3393,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-24,United States vs Chile,18063.0,18:00,T-83,1,0,P-62104,Carli Lloyd,Carli,Lloyd,35',35,0,first half,0,0
G-3394,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-26,South Africa vs Germany,18064.0,18:00,T-31,0,1,P-17418,Melanie Leupolz,Melanie,Leupolz,14',14,0,first half,0,0
G-3395,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-26,South Africa vs Germany,18064.0,18:00,T-31,0,1,P-29896,Sara Däbritz,Sara,Däbritz,29',29,0,first half,0,0
G-3396,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-26,South Africa vs Germany,18064.0,18:00,T-31,0,1,P-80216,Alexandra Popp,Alexandra,Popp,40',40,0,first half,0,0
G-3397,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-26,South Africa vs Germany,18064.0,18:00,T-31,0,1,P-83353,Lina Magull,Lina,Magull,58',58,0,second half,0,0
G-3398,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-27,Nigeria vs France,18064.0,21:00,T-30,0,1,P-32017,Wendie Renard,Wendie,Renard,79',79,0,second half,0,1
G-3399,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-28,South Korea vs Norway,18064.0,21:00,T-53,0,1,P-22811,Caroline Graham Hansen,Caroline Graham,Hansen,5' (penalty.),5,0,first half,0,1
G-3400,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-28,South Korea vs Norway,18064.0,21:00,T-53,0,1,P-09212,Isabell Herlovsen,Isabell,Herlovsen,51' (penalty.),51,0,second half,0,1
G-3401,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-28,South Korea vs Norway,18064.0,21:00,T-71,1,0,P-56762,Min-ji Yeo,Min-ji,Yeo,78',78,0,second half,0,0
G-3402,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-29,Italy vs Brazil,18065.0,21:00,T-09,0,1,P-07458,not applicable Marta,not applicable,Marta,74',74,0,second half,0,1
G-3403,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-30,Jamaica vs Australia,18065.0,21:00,T-04,0,1,P-76435,Sam Kerr,Sam,Kerr,11',11,0,first half,0,0
G-3404,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-30,Jamaica vs Australia,18065.0,21:00,T-04,0,1,P-76435,Sam Kerr,Sam,Kerr,42',42,0,first half,0,0
G-3405,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-30,Jamaica vs Australia,18065.0,21:00,T-43,1,0,P-24113,Havana Solaun,Havana,Solaun,49',49,0,second half,0,0
G-3406,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-30,Jamaica vs Australia,18065.0,21:00,T-04,0,1,P-76435,Sam Kerr,Sam,Kerr,69',69,0,second half,0,0
G-3407,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-30,Jamaica vs Australia,18065.0,21:00,T-04,0,1,P-76435,Sam Kerr,Sam,Kerr,83',83,0,second half,0,0
G-3408,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-31,Japan vs England,18066.0,21:00,T-28,0,1,P-84864,Ellen White,Ellen,White,14',14,0,first half,0,0
G-3409,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-31,Japan vs England,18066.0,21:00,T-28,0,1,P-84864,Ellen White,Ellen,White,84',84,0,second half,0,0
G-3410,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-32,Scotland vs Argentina,18066.0,21:00,T-64,1,0,P-07522,Kim Little,Kim,Little,19',19,0,first half,0,0
G-3411,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-32,Scotland vs Argentina,18066.0,21:00,T-64,1,0,P-86688,Jen Beattie,Jen,Beattie,49',49,0,second half,0,0
G-3412,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-32,Scotland vs Argentina,18066.0,21:00,T-64,1,0,P-39315,Erin Cuthbert,Erin,Cuthbert,69',69,0,second half,0,0
G-3413,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-32,Scotland vs Argentina,18066.0,21:00,T-03,0,1,P-38768,Milagros Menéndez,Milagros,Menéndez,74',74,0,second half,0,0
G-3414,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-32,Scotland vs Argentina,18066.0,21:00,T-03,0,1,P-76817,Lee Alexander,Lee,Alexander,79',79,0,second half,1,0
G-3415,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-32,Scotland vs Argentina,18066.0,21:00,T-03,0,1,P-15565,Florencia Bonsegundo,Florencia,Bonsegundo,90'+4',90,4,"second half, stoppage time",0,1
G-3416,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-33,Cameroon vs New Zealand,18067.0,18:00,T-11,1,0,P-69986,Ajara Nchout,Ajara,Nchout,57',57,0,second half,0,0
G-3417,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-33,Cameroon vs New Zealand,18067.0,18:00,T-49,0,1,P-59141,Aurelle Awona,Aurelle,Awona,80',80,0,second half,1,0
G-3418,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-33,Cameroon vs New Zealand,18067.0,18:00,T-11,1,0,P-69986,Ajara Nchout,Ajara,Nchout,90'+5',90,5,"second half, stoppage time",0,0
G-3419,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-34,Netherlands vs Canada,18067.0,18:00,T-48,1,0,P-53833,Anouk Dekker,Anouk,Dekker,54',54,0,second half,0,0
G-3420,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-34,Netherlands vs Canada,18067.0,18:00,T-12,0,1,P-97813,Christine Sinclair,Christine,Sinclair,60',60,0,second half,0,0
G-3421,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-34,Netherlands vs Canada,18067.0,18:00,T-48,1,0,P-82354,Lineth Beerensteyn,Lineth,Beerensteyn,75',75,0,second half,0,0
G-3422,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-35,Sweden vs United States,18067.0,21:00,T-83,0,1,P-46428,Lindsey Horan,Lindsey,Horan,3',3,0,first half,0,0
G-3423,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-35,Sweden vs United States,18067.0,21:00,T-83,0,1,P-07053,Jonna Andersson,Jonna,Andersson,50',50,0,second half,1,0
G-3424,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-36,Thailand vs Chile,18067.0,21:00,T-13,0,1,P-87745,Boonsing Waraporn,Boonsing,Waraporn,48',48,0,second half,1,0
G-3425,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-36,Thailand vs Chile,18067.0,21:00,T-13,0,1,P-93835,María José Urrutia,María José,Urrutia,80',80,0,second half,0,0
G-3426,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-37,Germany vs Nigeria,18069.0,17:30,T-31,1,0,P-80216,Alexandra Popp,Alexandra,Popp,20',20,0,first half,0,0
G-3427,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-37,Germany vs Nigeria,18069.0,17:30,T-31,1,0,P-29896,Sara Däbritz,Sara,Däbritz,27',27,0,first half,0,1
G-3428,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-37,Germany vs Nigeria,18069.0,17:30,T-31,1,0,P-25269,Lea Schüller,Lea,Schüller,82',82,0,second half,0,0
G-3429,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-38,Norway vs Australia,18069.0,21:00,T-53,1,0,P-09212,Isabell Herlovsen,Isabell,Herlovsen,31',31,0,first half,0,0
G-3430,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-38,Norway vs Australia,18069.0,21:00,T-04,0,1,P-81723,Elise Kellond-Knight,Elise,Kellond-Knight,83',83,0,second half,0,0
G-3431,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-39,England vs Cameroon,18070.0,17:30,T-28,1,0,P-30706,Steph Houghton,Steph,Houghton,14',14,0,first half,0,0
G-3432,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-39,England vs Cameroon,18070.0,17:30,T-28,1,0,P-84864,Ellen White,Ellen,White,45'+4',45,4,"first half, stoppage time",0,0
G-3433,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-39,England vs Cameroon,18070.0,17:30,T-28,1,0,P-38788,Alex Greenwood,Alex,Greenwood,58',58,0,second half,0,0
G-3434,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-40,France vs Brazil,18070.0,21:00,T-30,1,0,P-44380,Valérie Gauvin,Valérie,Gauvin,52',52,0,second half,0,0
G-3435,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-40,France vs Brazil,18070.0,21:00,T-09,0,1,P-62964,not applicable Thaisa,not applicable,Thaisa,63',63,0,second half,0,0
G-3436,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-40,France vs Brazil,18070.0,21:00,T-30,1,0,P-64050,Amandine Henry,Amandine,Henry,107',107,0,"extra time, second half",0,0
G-3437,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-41,Spain vs United States,18071.0,18:00,T-83,0,1,P-09273,Megan Rapinoe,Megan,Rapinoe,7',7,0,first half,0,1
G-3438,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-41,Spain vs United States,18071.0,18:00,T-73,1,0,P-90837,Jennifer Hermoso,Jennifer,Hermoso,9',9,0,first half,0,0
G-3439,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-41,Spain vs United States,18071.0,18:00,T-83,0,1,P-09273,Megan Rapinoe,Megan,Rapinoe,75',75,0,second half,0,1
G-3440,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-42,Sweden vs Canada,18071.0,21:00,T-74,1,0,P-62190,Stina Blackstenius,Stina,Blackstenius,55',55,0,second half,0,0
G-3441,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-43,Italy vs China,18072.0,18:00,T-41,1,0,P-21343,Valentina Giacinti,Valentina,Giacinti,15',15,0,first half,0,0
G-3442,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-43,Italy vs China,18072.0,18:00,T-41,1,0,P-33581,Aurora Galli,Aurora,Galli,49',49,0,second half,0,0
G-3443,WC-2019,2019 FIFA Women's World Cup,2019,M-2019-44,Netherlands vs Japan,18072.0,21:00,T-48,1,0,P-00336,Lieke Martens,Lieke,Martens,17',17,0,first half,0,0
